Kompakt_Kule
t	x	y	θ_{r}	v
0.66	0.09578985459792566	0.5099012117860503	1.3851009802318504	0.18425168762716773
0.67	0.0970357949522781	0.5091696113498095	1.3824779640615157	0.1473824216936116
0.68	0.09864874364345333	0.5091833087876787	1.3794279947959458	0.19261605051455516
0.69	0.10086093839909027	0.5087128238963474	1.3750677182563267	0.1886850745694973
0.7	0.10233888687167902	0.5083935835814847	1.37215248173981	0.1515550989301893
0.71	0.10376973092235087	0.5078604711164967	1.3692434379614606	0.19144718419778
0.72	0.10604668306360099	0.5074380433499545	1.3647769440606021	0.2107964984975759
0.73	0.10792971239221338	0.5071759130970883	1.3611188613105485	0.1819698416849296
0.74	0.10962108603232867	0.50675331513359	1.3577584368928195	0.19479472161815592
0.75	0.11176870818027784	0.5065125091723631	1.3536134571612128	0.21744100610741307
0.76	0.11391436643217323	0.5060605093432617	1.3493864308721804	0.22963436484268304
0.7700000000000002	0.1162923621401123	0.5057192050324805	1.3447712373363783	0.23170304565927446
0.7800000000000002	0.11849926949791478	0.5053873196041326	1.3404846163062911	0.2375442239162262
0.7900000000000003	0.12095252707854753	0.5047952104042691	1.3356228608005645	0.24081738278885315
0.8000000000000003	0.12320539031578048	0.5043628043094885	1.331209061420324	0.22858192834821325
0.8100000000000003	0.12542674389794406	0.5038564542911155	1.3268216926311454	0.2279824351813038
0.8200000000000002	0.12762519778214632	0.5032422248786874	1.3224267646466332	0.21384099855174987
0.8300000000000002	0.12947586871922734	0.5024795820216909	1.3186083211072606	0.22365078748006645
0.8400000000000002	0.1318652361943381	0.5018174637901816	1.313830457803739	0.2659931698265051
0.8500000000000002	0.13464329977498557	0.5012152233535407	1.3083583944162889	0.32816363794976394
0.8600000000000002	0.13831251938299693	0.5005890140377671	1.3012223363422115	0.3501662498703208
0.8700000000000002	0.14150651884491594	0.4998213851213767	1.294902191727248	0.3370309182562466
0.88	0.14485062051018427	0.49894914526407524	1.2882516939690276	0.34708178522351496
0.89	0.14826053998901412	0.4982184176735942	1.281559895182774	0.3574455994804031
0.9000000000000002	0.1518417830037816	0.4974556294043398	1.2745420460773749	0.35836727173167066
0.91	0.15520562960810913	0.4964473810387107	1.2677906709402775	0.33056794756382546
0.9200000000000003	0.1581842417934064	0.49558927368140393	1.2618336232224652	0.32748610434061703
0.93	0.16144289440931048	0.494448534567825	1.2551983711410768	0.3839167394641152
0.9400000000000005	0.16536384086449585	0.4928671086763544	1.2470844110218953	0.36584389248237215
0.95	0.1681370895038602	0.49149481597886513	1.2411826182677341	0.36796150801970606
0.9600000000000004	0.1723400546166488	0.490523882217404	1.232929342586118	0.4517232725239821
0.97	0.17690734067020286	0.4893258852618582	1.2238844993322813	0.46374768459693616
0.9800000000000004	0.18127853967930374	0.4880483518151867	1.2151542529047334	0.47006961913342926
0.99	0.18590885601550822	0.4866131559681154	1.2058622545616093	0.4865888773009821
1.0000000000000004	0.1905067079796059	0.48495830262035	1.1964852638198764	0.5022312845770437
1.01	0.19541575951305357	0.4833707353952218	1.1866081693745867	0.48351884728278094
1.02	0.19961169276968604	0.48170016784053	1.177946726039307	0.4709490458550541
1.03	0.20412535080957128	0.4797846203713644	1.1685428503446516	0.5046593532277096
1.04	0.2087865728835443	0.47749374417945945	1.1585914625676652	0.5247841597171528
1.05	0.2136548351416797	0.4753859507906711	1.148412791366809	0.566416217989197
1.06	0.2193056365578656	0.4732889573577469	1.136883645717148	0.6160328347836825
1.07	0.22511852246034025	0.4708712576147587	1.1248303967691937	0.6312931353770097
1.08	0.23095259271165502	0.4684144500532739	1.1127227033873346	0.6691641250027855
1.09	0.23742038082168315	0.46560091309720053	1.0992422652586924	0.642120959329744
1.1	0.24272136694892066	0.463274052839391	1.0881915604413752	0.6542113108357849
1.11	0.24921532991148432	0.4599373319280825	1.0742347190826633	0.7066946812550333
1.12	0.25507800689923865	0.45641253710714447	1.0611640890329175	0.7064774586797402
