mass_A
t	x	y	v	θ_{r}
1.07	0.1771699385359744	0.510964049148636	0.5326924063796111	1.2370317185752533
1.0799999999999998	0.182062844229416	0.5088235163294296	0.5678359473839204	1.2271796144292737
1.0899999999999999	0.18783365616750802	0.507057619636732	0.29775832207500935	1.2160307784126025
1.0999999999999996	0.18781716626518963	0.5072899631824604	0.2521153519606235	1.2162085651580918
1.1099999999999999	0.19250788735894153	0.5051664763193915	0.5642616140525809	1.2067075775134408
1.1199999999999997	0.19816742862529169	0.5027923486242369	0.5989636492108574	1.1953572778344443
1.1299999999999994	0.20350794833919839	0.5004228869968406	0.5979572150196593	1.1845515390380597
1.1399999999999997	0.2091455153608338	0.49804864289721906	0.6468863099159082	1.1732279278077105
1.1499999999999997	0.21549295756106446	0.495550073319463	0.33831887261569876	1.1606072053503729
1.16	0.21544144483200012	0.4955697044305999	0.31799682546806435	1.1607091126110123
1.1700000000000002	0.2210813476584076	0.49251384399297515	0.6853558153799097	1.148871254651649
1.1799999999999997	0.227728625878852	0.4894943263031166	0.7113262749780778	1.135347578335173
1.19	0.23376323219776263	0.48606684218437146	0.6936685024544538	1.1225222682715539
1.1999999999999997	0.2398458906994282	0.4827384185338386	0.7357543669727616	1.1096763650179187
1.2099999999999997	0.2466875593016864	0.4790315337818512	0.3850147487711418	1.0952434265014201
1.22	0.24656753407063314	0.4789815510755884	0.40684768355768636	1.0953990243355567
1.2299999999999998	0.25388042848830406	0.4752272404295045	0.7505647248207904	1.0801415240077883
1.2399999999999998	0.2591712446694454	0.4708276905421045	0.8182564602207212	1.0676009398525772
1.2499999999999996	0.26786240780486414	0.4667230233421732	0.8961295575449145	1.049772897478134
1.2599999999999998	0.2748782860645246	0.4621958816832658	0.8737333790080687	1.0342663844182327
1.2699999999999998	0.2825804670902805	0.45730268694116716	0.46203112369689303	1.0172981397673038
1.2799999999999996	0.2826965710060304	0.4572700797912621	0.46013425842617556	1.0170825350108978
1.2899999999999998	0.2900531515021587	0.4519316160990134	0.9607444965204687	1.0002018295676607
